# time  ID  size  hopcount  deliveryTime  fromHost  toHost  remainingTtl  isResponse  path
12889.0000 HM281 355205 3 122.0000 p24 r73 297 N p24->p43->v90->r73
12916.0000 HM222 193458 1 2799.0000 p59 r66 253 N p59->r66
12960.0000 HM269 212122 3 793.0000 p24 r67 286 N p24->r65->p3->r67
12983.0000 HM280 470641 2 263.0000 p31 r64 295 N p31->v80->r64
12988.0000 HM257 225041 3 1368.0000 p32 r64 277 N p32->p35->v80->r64
12998.0000 HM282 412067 3 199.0000 p51 r69 296 N p51->p35->v89->r69
13021.0000 HM278 396554 2 387.0000 p6 r64 293 N p6->v93->r64
13248.0000 HM235 499162 1 2576.0000 p51 r73 257 N p51->r73
13257.0000 HM92 413785 2 9106.0000 p26 r73 148 N p26->p51->r73
13280.0000 HM245 374287 2 2145.0000 p43 r77 264 N p43->v86->r77
13331.0000 HM272 102875 3 1006.0000 p35 r79 283 N p35->p32->p39->r79
13378.0000 HM166 363599 3 5736.0000 p5 r62 204 N p5->p45->p36->r62
13394.0000 HM275 493068 3 929.0000 p14 r67 284 N p14->r77->v89->r67
13440.0000 HM285 258102 1 517.0000 p3 r79 291 N p3->r79
13489.0000 HM262 260752 2 1666.0000 p33 r62 272 N p33->v86->r62
13529.0000 HM291 397320 2 357.0000 p50 r62 294 N p50->r76->r62
13553.0000 HM248 334725 2 2278.0000 p57 r79 262 N p57->v80->r79
13753.0000 HM276 224004 1 1230.0000 p2 r63 279 N p2->r63
13879.0000 HM273 464843 2 1502.0000 p33 r62 274 N p33->p54->r62
13882.0000 HM271 287230 1 1610.0000 p7 r75 273 N p7->r75
13907.0000 HM252 463741 2 2463.0000 p9 r73 258 N p9->p18->r73
13937.0000 HM279 146890 3 1262.0000 p35 r79 278 N p35->p32->v92->r79
13949.0000 HM300 239817 2 323.0000 p50 r78 294 N p50->p56->r78
14062.0000 HM295 210377 3 681.0000 p34 r73 288 N p34->p43->v80->r73
14081.0000 HM297 463370 3 593.0000 p19 r76 290 N p19->v84->r64->r76
14106.0000 HM296 365409 2 672.0000 p17 r78 288 N p17->v90->r78
14151.0000 HM286 315464 3 1192.0000 p0 r70 280 N p0->v86->v90->r70
14151.0000 HM294 372474 3 827.0000 p11 r76 286 N p11->v82->p3->r76
14155.0000 HM306 174852 2 260.0000 p31 r76 295 N p31->p3->r76
14202.0000 HM298 372572 1 668.0000 p36 r63 288 N p36->r63
14206.0000 HM290 252829 1 1072.0000 p45 r66 282 N p45->r66
14224.0000 HM225 485906 3 3979.0000 p51 r68 233 N p51->p44->v94->r68
14266.0000 HM307 214088 1 322.0000 p58 r78 294 N p58->r78
14287.0000 HM310 167676 1 200.0000 p34 r76 296 N p34->r76
14356.0000 HM287 496720 2 1359.0000 p56 r64 277 N p56->v88->r64
14423.0000 HM309 170245 3 369.0000 p1 r76 293 N p1->v80->v88->r76
14476.0000 HM288 157509 3 1445.0000 p12 r68 275 N p12->p21->v82->r68
14531.0000 HM283 422330 1 1700.0000 p22 r74 271 N p22->r74
14542.0000 HM284 309296 2 1666.0000 p25 r72 272 N p25->v85->r72
14557.0000 HM236 373095 3 3842.0000 p13 r64 235 N p13->r75->v89->r64
14570.0000 HM315 124082 2 227.0000 p28 r64 296 N p28->v85->r64
14574.0000 HM301 457329 3 916.0000 p0 r71 284 N p0->p59->v81->r71
14664.0000 HM304 234519 3 860.0000 p35 r61 285 N p35->p59->p27->r61
14670.0000 HM260 179859 2 2938.0000 p22 r75 251 N p22->r65->r75
14755.0000 HM322 116859 1 96.0000 p47 r76 298 N p47->r76
14764.0000 HM299 208544 1 1172.0000 p55 r72 280 N p55->r72
14792.0000 HM233 391848 2 4193.0000 p2 r75 230 N p2->r66->r75
14824.0000 HM229 129803 3 4396.0000 p56 r66 226 N p56->r61->r64->r66
14831.0000 HM313 462812 1 581.0000 p42 r75 290 N p42->r75
14897.0000 HM264 145653 3 2969.0000 p54 r76 250 N p54->r78->p42->r76
14913.0000 HM311 462229 3 766.0000 p48 r68 287 N p48->r71->r61->r68
14922.0000 HM179 426143 2 6690.0000 p5 r68 188 N p5->r61->r68
14936.0000 HM318 109447 2 455.0000 p5 r78 292 N p5->v87->r78
15195.0000 HM308 367487 2 1195.0000 p26 r61 280 N p26->p30->r61
15241.0000 HM274 492988 3 2816.0000 p30 r69 253 N p30->r63->v87->r69
15250.0000 HM330 431585 1 192.0000 p34 r66 296 N p34->r66
15402.0000 HM316 148056 3 1017.0000 p29 r73 283 N p29->v90->v85->r73
15563.0000 HM289 268951 2 2474.0000 p10 r72 258 N p10->p14->r72
15603.0000 HM329 195914 2 591.0000 p14 r69 290 N p14->v88->r69
15625.0000 HM324 120977 2 846.0000 p59 r61 285 N p59->v92->r61
15656.0000 HM325 153090 2 847.0000 p13 r65 285 N p13->v87->r65
15660.0000 HM319 151795 2 1147.0000 p5 r65 280 N p5->v87->r65
15756.0000 HM293 217359 1 2471.0000 p32 r63 258 N p32->r63
15786.0000 HM292 429001 3 2560.0000 p9 r64 257 N p9->p10->v83->r64
15796.0000 HM305 263494 2 1940.0000 p17 r79 267 N p17->p30->r79
16030.0000 HM332 151758 2 887.0000 p22 r79 285 N p22->p21->r79
16042.0000 HM340 160538 3 528.0000 p53 r70 291 N p53->p2->v85->r70
16046.0000 HM341 394497 2 482.0000 p1 r68 291 N p1->v90->r68
16122.0000 HM353 293552 1 6.0000 p1 r72 299 N p1->r72
16158.0000 HM335 150785 1 888.0000 p40 r77 285 N p40->r77
16159.0000 HM334 447333 3 940.0000 p7 r62 284 N p7->v88->v85->r62
16160.0000 HM327 333960 2 1247.0000 p53 r66 279 N p53->v92->r66
16229.0000 HM277 131007 2 3646.0000 p8 r68 239 N p8->r70->r68
16243.0000 HM349 353345 3 295.0000 p16 r68 295 N p16->r71->v83->r68
16307.0000 HM312 490110 3 2108.0000 p48 r63 264 N p48->r71->v87->r63
16314.0000 HM314 330209 2 2029.0000 p13 r63 266 N p13->v87->r63
16327.0000 HM249 184250 2 5014.0000 p59 r74 216 N p59->v89->r74
16342.0000 HM343 182994 2 670.0000 p6 r68 288 N p6->v86->r68
16378.0000 HM337 385041 3 990.0000 p56 r78 283 N p56->v85->v88->r78
16435.0000 HM346 186261 2 617.0000 p15 r76 289 N p15->v81->r76
16461.0000 HM354 134726 2 315.0000 p14 r68 294 N p14->v92->r68
16538.0000 HM339 226726 2 1084.0000 p50 r63 281 N p50->r75->r63
16546.0000 HM302 492082 1 2829.0000 p13 r73 252 N p13->r73
16574.0000 HM345 409619 3 805.0000 p15 r76 286 N p15->r70->p48->r76
16658.0000 HM328 279316 2 1694.0000 p17 r70 271 N p17->p26->r70
16812.0000 HM331 475657 2 1708.0000 p37 r64 271 N p37->p25->r64
16946.0000 HM320 340483 3 2377.0000 p30 r60 260 N p30->p38->v94->r60
17026.0000 HM373 228291 1 5.0000 p52 r68 299 N p52->r68
17128.0000 HM258 483836 2 5470.0000 p38 r71 208 N p38->r73->r71
17146.0000 HM351 328353 2 1105.0000 p14 r75 281 N p14->v91->r75
17224.0000 HM333 496112 2 2047.0000 p49 r65 265 N p49->v86->r65
17318.0000 HM360 169747 1 892.0000 p12 r72 285 N p12->r72
17338.0000 HM350 428079 1 1349.0000 p26 r66 277 N p26->r66
17348.0000 HM338 441192 2 1924.0000 p47 r65 267 N p47->p40->r65
17531.0000 HM367 468256 3 775.0000 p0 r75 287 N p0->v91->p40->r75
17534.0000 HM368 126051 2 720.0000 p9 r75 288 N p9->p40->r75
17555.0000 HM357 394438 1 1281.0000 p53 r75 278 N p53->r75
17564.0000 HM303 416342 1 3802.0000 p53 r75 236 N p53->r75
17603.0000 HM336 262001 2 2274.0000 p31 r72 262 N p31->p6->r72
17657.0000 HM247 478616 2 6423.0000 p25 r71 192 N p25->r67->r71
17681.0000 HM347 395696 2 1814.0000 p5 r73 269 N p5->v86->r73
17796.0000 HM380 398852 3 458.0000 p21 r69 292 N p21->p10->v82->r69
17804.0000 HM381 194159 2 429.0000 p22 r78 292 N p22->v85->r78
18008.0000 HM389 446200 1 240.0000 p48 r70 296 N p48->r70
18147.0000 HM394 268105 3 188.0000 p36 r68 296 N p36->p17->p7->r68
18234.0000 HM384 342017 1 704.0000 p43 r77 288 N p43->r77
18306.0000 HM359 153409 2 1918.0000 p31 r69 268 N p31->v88->r69
